Office Name,Address,State,City,Date,Expense Type,Amount
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-03-22,electric,524
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-03-22,internet,179
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-04-21,rent,15316
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-04-21,water,187
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-04-21,electric,305
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-04-21,internet,153
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-05-21,rent,15316
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-05-21,water,151
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-05-21,electric,229
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-05-21,internet,199
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-06-20,rent,15316
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-06-20,water,286
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-06-20,electric,489
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-06-20,internet,162
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-07-20,rent,15316
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-07-20,water,180
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-07-20,electric,544
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-07-20,internet,166
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-08-19,rent,15316
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-08-19,water,185
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-08-19,electric,594
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-08-19,internet,157
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-09-18,rent,15316
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-09-18,water,147
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-09-18,electric,343
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-09-18,internet,122
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-10-18,rent,15316
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-10-18,water,184
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-10-18,electric,280
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-10-18,internet,186
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-11-17,rent,16848
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-11-17,water,287
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-11-17,electric,311
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-11-17,internet,161
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-12-17,rent,16848
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-12-17,water,168
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-12-17,electric,207
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2021-12-17,internet,125
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-01-16,rent,16848
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-01-16,water,241
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-01-16,electric,586
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-01-16,internet,198
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-02-15,rent,16848
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-02-15,water,125
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-02-15,electric,405
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-02-15,internet,196
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-03-17,rent,16848
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-03-17,water,211
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-03-17,electric,410
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-03-17,internet,152
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-04-16,rent,16848
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-04-16,water,225
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-04-16,electric,425
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-04-16,internet,177
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-05-16,rent,16848
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-05-16,water,271
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-05-16,electric,427
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-05-16,internet,155
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-06-15,rent,16848
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-06-15,water,184
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-06-15,electric,332
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-06-15,internet,178
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-07-15,rent,16848
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-07-15,water,192
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-07-15,electric,546
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-07-15,internet,172
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-08-14,rent,16848
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-08-14,water,263
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-08-14,electric,302
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-08-14,internet,194
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-09-13,rent,16848
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-09-13,water,235
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-09-13,electric,315
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-09-13,internet,153
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-10-13,rent,16848
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-10-13,water,286
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-10-13,electric,572
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-10-13,internet,107
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-11-12,rent,18532
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-11-12,water,121
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-11-12,electric,567
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-11-12,internet,120
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-12-12,rent,18532
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-12-12,water,195
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-12-12,electric,362
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2022-12-12,internet,143
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-01-11,rent,18532
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-01-11,water,151
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-01-11,electric,503
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-01-11,internet,171
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-02-10,rent,18532
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-02-10,water,123
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-02-10,electric,243
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-02-10,internet,143
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-03-12,rent,18532
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-03-12,water,205
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-03-12,electric,357
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-03-12,internet,132
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-04-11,rent,18532
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-04-11,water,115
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-04-11,electric,223
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-04-11,internet,103
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-05-11,rent,18532
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-05-11,water,150
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-05-11,electric,330
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-05-11,internet,155
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-06-10,rent,18532
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-06-10,water,272
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-06-10,electric,447
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-06-10,internet,189
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-07-10,rent,18532
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-07-10,water,230
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-07-10,electric,478
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-07-10,internet,107
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-08-09,rent,18532
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-08-09,water,152
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-08-09,electric,373
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-08-09,internet,170
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-09-08,rent,18532
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-09-08,water,207
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-09-08,electric,494
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-09-08,internet,118
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-10-08,rent,18532
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-10-08,water,220
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-10-08,electric,322
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-10-08,internet,154
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-11-07,rent,20386
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-11-07,water,198
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-11-07,electric,407
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-11-07,internet,102
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-12-07,rent,20386
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-12-07,water,221
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-12-07,electric,290
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2023-12-07,internet,186
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2024-01-06,rent,20386
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2024-01-06,water,281
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2024-01-06,electric,374
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2024-01-06,internet,159
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2024-02-05,rent,20386
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2024-02-05,water,298
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2024-02-05,electric,328
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2024-02-05,internet,169
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2024-03-06,rent,20386
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2024-03-06,water,233
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2024-03-06,electric,233
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2024-03-06,internet,111
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2024-04-05,rent,20386
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2024-04-05,water,281
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2024-04-05,electric,292
Dream Homes Paterson,65434 Christopher Street,NJ,Paterson,2024-04-05,internet,193
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-07-28,rent,10157
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-07-28,water,157
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-07-28,electric,324
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-07-28,internet,183
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-08-27,rent,10157
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-08-27,water,249
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-08-27,electric,545
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-08-27,internet,125
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-09-26,rent,10157
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-09-26,water,255
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-09-26,electric,502
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-09-26,internet,157
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-10-26,rent,10157
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-10-26,water,184
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-10-26,electric,334
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-10-26,internet,140
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-11-25,rent,10157
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-11-25,water,118
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-11-25,electric,225
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-11-25,internet,116
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-12-25,rent,10157
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-12-25,water,211
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-12-25,electric,551
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2021-12-25,internet,128
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-01-24,rent,10157
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-01-24,water,289
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-01-24,electric,379
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-01-24,internet,186
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-02-23,rent,10157
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-02-23,water,150
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-02-23,electric,362
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-02-23,internet,125
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-03-25,rent,10157
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-03-25,water,218
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-03-25,electric,301
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-03-25,internet,145
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-04-24,rent,10157
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-04-24,water,283
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-04-24,electric,278
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-04-24,internet,171
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-05-24,rent,10157
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-05-24,water,148
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-05-24,electric,439
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-05-24,internet,140
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-06-23,rent,10157
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-06-23,water,177
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-06-23,electric,371
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-06-23,internet,130
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-07-23,rent,10157
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-07-23,water,178
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-07-23,electric,276
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-07-23,internet,185
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-08-22,rent,11173
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-08-22,water,247
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-08-22,electric,434
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-08-22,internet,144
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-09-21,rent,11173
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-09-21,water,290
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-09-21,electric,437
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-09-21,internet,151
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-10-21,rent,11173
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-10-21,water,156
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-10-21,electric,324
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-10-21,internet,183
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-11-20,rent,11173
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-11-20,water,150
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-11-20,electric,270
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-11-20,internet,175
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-12-20,rent,11173
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-12-20,water,293
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-12-20,electric,473
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2022-12-20,internet,145
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2023-01-19,rent,11173
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2023-01-19,water,291
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2023-01-19,electric,214
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2023-01-19,internet,112
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2023-02-18,rent,11173
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2023-02-18,water,147
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2023-02-18,electric,469
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2023-02-18,internet,162
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2023-03-20,rent,11173
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2023-03-20,water,218
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2023-03-20,electric,600
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2023-03-20,internet,154
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2023-04-19,rent,11173
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2023-04-19,water,250
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2023-04-19,electric,478
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2023-04-19,internet,122
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2023-05-19,rent,11173
Dream Homes Bridgeport,5228 Kyle Rapids Suite 260,CT,Bridgeport,2023-05-19,water,265
