school_ID,school_name,school_rating,school_type,school_level,state,city,street,zip_code
1583,Hernandez-Martinez,2,Public,High,CT,Rochester,758257 Pine Drive,14702
1584,Miller-Ruiz,9,Private,High,CT,Trenton,1580832 Maple Street,7470
1585,"Smith, Stark and Bryan",7,Private,Pre-K,CT,Trenton,196540 Omar Park,7470
1586,Bishop LLC,9,Private,Middle,CT,Trenton,662948 Dawson Terrace,7470
1587,Jones-Nelson,5,Public,Pre-K,CT,Albany,336444 Omar Park,10766
1588,"Montoya, Barnes and Rasmussen",0,Public,High,CT,Bridgeport,1033788 Dawson Terrace,6105
1589,"Washington, Jenkins and Garcia",0,Public,Pre-K,CT,Waterbury,147777 Omar Park,6282
1590,"Leach, Benton and Diaz",2,Private,High,CT,Syracuse,119250 Santos Stream,12797
1591,Miller-Sullivan,10,Private,Pre-K,CT,Syracuse,407296 Santos Stream,12797
1592,Lee-Wagner,7,Public,Middle,CT,Albany,886744 Omar Park,10911
1593,Anderson PLC,10,Private,Middle,CT,Albany,22302 Santos Stream,10911
1594,"Shepherd, Howell and Howard",7,Private,Pre-K,CT,Albany,165776 Pine Drive,10911
1595,Cook-Brooks,8,Private,Pre-K,CT,Trenton,149930 Maple Street,7511
1596,"Carr, Rose and Clark",2,Private,Middle,CT,Trenton,1066128 Elm Circle,7511
1597,Harrison Inc,1,Private,High,NY,Buffalo,333773 Oak Avenue,13731
1598,Stephens and Sons,4,Public,Middle,NY,New York,733482 Santos Stream,10100
1599,Ryan-Harris,5,Private,High,NY,New York,1215240 Santos Stream,10100
1600,"Price, Sharp and White",1,Public,Pre-K,CT,Waterbury,460800 Alison Bridge,6156
1601,"Mills, Anderson and Martin",1,Private,Pre-K,CT,Waterbury,1224765 Oak Avenue,6156
1602,"Black, Morris and Hudson",7,Public,High,CT,Waterbury,1089360 Cedar Lane,6156
1603,Mason and Sons,7,Private,Pre-K,CT,Waterbury,1376977 Pine Drive,6036
1604,"Bender, Moran and Ferguson",8,Public,High,CT,Waterbury,341652 Chad Valley,6036
1605,Johnson-Gonzales,8,Private,Elementary,CT,Waterbury,251985 Cedar Lane,6036
1606,White Group,8,Public,Middle,CT,Paterson,173448 Pine Drive,7190
1607,"Brown, Diaz and Wyatt",3,Private,Elementary,CT,Paterson,1439872 Pine Drive,7190
1608,Johns-Shaffer,1,Public,High,CT,Paterson,992136 Pine Drive,7190
1609,Bradley PLC,5,Private,Middle,CT,Stamford,241350 Maple Street,6188
1610,Lee LLC,3,Public,High,CT,Waterbury,727720 Chad Valley,6004
1611,Scott-Martin,3,Public,Middle,CT,Waterbury,989154 Chad Valley,6004
1612,"Brooks, White and Murphy",10,Private,Middle,CT,Waterbury,535184 Alison Bridge,6373
1613,Adams-Garner,5,Private,Middle,CT,Rochester,9678 Omar Park,14002
1614,Willis Inc,4,Public,Middle,CT,Stamford,4842 Oak Avenue,6350
1615,Lewis-Campbell,5,Private,High,CT,Stamford,1106275 Oak Avenue,6350
1616,"Cisneros, Hood and Keller",10,Public,Middle,CT,Stamford,1557824 Alison Bridge,6350
1617,Dominguez-Nelson,2,Public,Middle,CT,Rochester,918456 Maple Street,11553
1618,"Hanna, Meadows and Higgins",7,Public,Elementary,CT,Newark,540412 Elm Circle,8248
1619,Higgins and Sons,0,Private,Pre-K,CT,Newark,1219107 Elm Circle,8248
1620,Saunders and Sons,9,Public,Pre-K,CT,Albany,1108080 Santos Stream,11794
1621,Buchanan-Erickson,5,Public,Elementary,CT,Albany,1617758 Santos Stream,11794
1622,Rivera Group,9,Private,Elementary,CT,Syracuse,1197036 Santos Stream,14894
1623,Martin-Wright,1,Private,High,CT,Syracuse,194760 Santos Stream,14894
1624,Lewis-Reed,5,Private,High,CT,Stamford,1002008 Dawson Terrace,6195
1625,"Ramirez, Jennings and Buckley",5,Private,High,CT,Bridgeport,823875 Maple Street,6109
1626,Macias Inc,8,Public,Elementary,CT,Bridgeport,653652 Maple Street,6109
1627,"Patel, Fox and Villanueva",5,Public,Elementary,CT,Bridgeport,252185 Maple Street,6109
1628,Perkins-Prince,5,Public,Middle,CT,Hartford,1628 Santos Stream,6170
1629,Stout LLC,0,Public,High,CT,Newark,1427004 Cedar Lane,7198
1630,Kelly-Newton,6,Private,High,CT,Syracuse,914430 Santos Stream,12737
1631,Farley-Garcia,7,Public,High,CT,Newark,1099294 Oak Avenue,8754
1632,"Khan, Moore and Hubbard",6,Public,Pre-K,CT,Newark,321504 Maple Street,8754
1633,Garcia-Williamson,8,Private,Middle,CT,Newark,955305 Oak Avenue,8754
1634,Wagner-Reed,0,Public,High,CT,Syracuse,472226 Chad Valley,13279
1635,Stewart Inc,4,Public,High,CT,Trenton,186390 Chad Valley,7853
1636,Raymond-Deleon,8,Public,High,CT,Trenton,930884 Omar Park,7853
1637,Patel Inc,4,Public,Pre-K,NY,Buffalo,1578068 Maple Street,13391
1638,Deleon and Sons,8,Public,Pre-K,NY,Buffalo,904176 Alison Bridge,13391
1639,"Hart, Holland and Webster",1,Public,Elementary,CT,Bridgeport,867031 Santos Stream,6201
1640,"Shaw, Lowe and Moss",0,Private,Middle,CT,Bridgeport,1129960 Dawson Terrace,6201
1641,Palmer-Love,6,Private,Elementary,CT,Bridgeport,1230750 Chad Valley,6201
1642,Garza-Marshall,6,Public,Middle,CT,Syracuse,1285686 Chad Valley,11915
1643,Stone Inc,8,Public,Pre-K,CT,Trenton,49290 Alison Bridge,8487
1644,"Barrera, Copeland and Cameron",6,Private,High,CT,Trenton,271260 Chad Valley,8487
1645,Becker-Roberson,4,Public,Elementary,CT,Trenton,590555 Maple Street,8487
1646,Sullivan LLC,1,Public,High,NY,New York,477340 Chad Valley,10894
1647,Hicks and Sons,6,Public,Elementary,NY,New York,370575 Chad Valley,10894
1648,Barnes-Potter,5,Private,Pre-K,NY,New York,28016 Santos Stream,10894
1649,"Orr, Wang and Avila",8,Public,Pre-K,NY,New York,1167492 Maple Street,14204
1650,Sanchez PLC,5,Private,Pre-K,NY,New York,1024650 Elm Circle,14204
1651,"Wallace, Vargas and Hill",10,Public,Elementary,NY,New York,28067 Pine Drive,14204
1652,Thompson Ltd,4,Private,Middle,CT,Rochester,270928 Chad Valley,13110
1653,"Thomas, Fleming and Spence",3,Private,Elementary,CT,Rochester,1031472 Pine Drive,14731
1654,Scott Inc,0,Public,Middle,CT,Waterbury,693026 Chad Valley,6210
1655,Black Inc,2,Private,Elementary,NJ,Elizabeth,1608660 Omar Park,8976
1656,West and Sons,9,Public,Elementary,NJ,Elizabeth,369288 Omar Park,8976
1657,Smith PLC,4,Private,Pre-K,NJ,Elizabeth,425849 Chad Valley,8976
1658,Anderson-Matthews,2,Public,High,NJ,Elizabeth,830658 Pine Drive,7756
1659,"James, Travis and Barrett",6,Public,High,NJ,Elizabeth,1226001 Santos Stream,7756
1660,Hernandez-Lynch,6,Private,Middle,CT,Newark,378480 Cedar Lane,8227
1661,Johns and Sons,10,Public,High,CT,Newark,1342088 Cedar Lane,8227
1662,Pollard-Frost,6,Public,Elementary,CT,Newark,383922 Santos Stream,8227
1663,Brown-Russell,9,Private,Elementary,CT,Hartford,681830 Elm Circle,6323
1664,Stevens PLC,9,Public,Pre-K,CT,Hartford,1549184 Cedar Lane,6323
1665,Roberts Ltd,0,Public,Pre-K,CT,Hartford,1245420 Santos Stream,6323
1666,Jones-Kemp,8,Private,High,CT,Syracuse,961282 Dawson Terrace,14739
1667,"Allen, Reyes and Morgan",5,Private,Middle,NY,New York,438421 Elm Circle,14704
1668,"Kelly, Patel and Miller",1,Public,High,CT,Jersey City,1446156 Oak Avenue,8858
1669,Turner-Kramer,10,Public,High,CT,Jersey City,887908 Alison Bridge,8858
1670,Wilson Ltd,2,Private,High,CT,Stamford,1215760 Pine Drive,6239
1671,"Rivera, Moss and Campbell",3,Private,High,CT,Stamford,1054401 Alison Bridge,6219
1672,Phillips-Weber,4,Public,Elementary,CT,Stamford,190608 Santos Stream,6219
1673,"Gutierrez, Holland and Smith",9,Private,Middle,CT,Stamford,1224636 Elm Circle,6219
1674,"Ward, Brown and Johnson",10,Public,Elementary,CT,Jersey City,955854 Omar Park,7514
1675,Ryan-Perez,9,Public,Middle,CT,Jersey City,1465625 Pine Drive,7514
1676,"Robinson, Garner and Hicks",2,Public,Pre-K,CT,Stamford,881576 Alison Bridge,6389
1677,Terry-Burch,3,Public,High,CT,Stamford,1613274 Cedar Lane,6389
1678,"Coleman, Smith and Bullock",0,Public,Elementary,CT,Stamford,1605846 Oak Avenue,6389
1679,Campbell-Goodman,3,Private,Middle,NY,New York,649773 Pine Drive,11984
1680,Garcia Inc,9,Private,Pre-K,NY,New York,688800 Maple Street,11984
1681,"Jackson, Cardenas and Chavez",1,Private,Pre-K,NY,New York,1292689 Cedar Lane,11984
1682,Rowe and Sons,6,Private,High,CT,Newark,292668 Maple Street,7392
1683,Petersen Ltd,9,Public,Middle,CT,Newark,927333 Dawson Terrace,7392
1684,Garrett Group,8,Public,Elementary,CT,Waterbury,161664 Maple Street,6113
1685,"Marshall, Hunt and Ward",3,Public,High,NY,New York,503815 Pine Drive,12012
1686,"Morales, Brown and Orr",7,Public,Elementary,NY,New York,731724 Oak Avenue,12012
1687,Thomas Ltd,4,Private,Pre-K,NJ,Elizabeth,1614459 Santos Stream,8309
1688,"Watson, Smith and Hunter",5,Public,Elementary,CT,Waterbury,1282880 Santos Stream,6348
1689,"Camacho, Espinoza and Scott",2,Public,Elementary,CT,Waterbury,658710 Cedar Lane,6348
1690,Morales Group,1,Private,High,CT,Waterbury,927810 Santos Stream,6348
1691,Henry Ltd,10,Private,Elementary,CT,Rochester,1225975 Cedar Lane,11200
1692,Hawkins-Dean,9,Private,High,CT,Waterbury,722484 Pine Drive,6231
1693,"Cross, Huff and Walters",4,Private,Pre-K,NJ,Elizabeth,233634 Cedar Lane,7668
1694,Kennedy-Silva,2,Public,High,NJ,Elizabeth,782628 Pine Drive,7668
1695,Sanford and Sons,9,Public,High,NJ,Elizabeth,679695 Maple Street,7668
1696,Diaz-Baker,4,Private,Middle,CT,Syracuse,393472 Oak Avenue,14284
1697,Simmons-Rogers,5,Public,Elementary,CT,Syracuse,118790 Maple Street,13463
1698,Reeves PLC,3,Public,Pre-K,CT,Rochester,237720 Alison Bridge,10929
1699,Collins-Holloway,8,Public,High,CT,Rochester,23786 Alison Bridge,10929
1700,English Group,8,Private,Pre-K,CT,Albany,737800 Cedar Lane,12547
1701,Jarvis Ltd,8,Public,Middle,CT,Albany,1041012 Alison Bridge,12547
1702,Day-Hickman,10,Private,Elementary,CT,Albany,297850 Chad Valley,12547
1703,"Brown, Trevino and Castillo",6,Public,High,CT,Rochester,751023 Omar Park,13743
1704,Ferguson-Sanders,1,Public,Elementary,CT,Rochester,1133160 Pine Drive,13743
1705,Vincent-Cuevas,9,Public,Middle,CT,Rochester,736560 Elm Circle,13743
1706,"Ramos, Rice and Hunter",9,Private,Middle,CT,Waterbury,921240 Pine Drive,6072
1707,"Martinez, Le and Lopez",9,Public,Pre-K,CT,Waterbury,578673 Dawson Terrace,6072
1708,"Martinez, Williams and Jones",9,Private,High,CT,Newark,280112 Alison Bridge,7207
1709,Johnson-Ware,2,Private,Pre-K,CT,Newark,1175792 Santos Stream,7207
1710,Lozano Inc,2,Private,Middle,NY,Buffalo,1624500 Omar Park,12941
1711,"Simpson, Goodman and Lozano",6,Public,Elementary,NY,Buffalo,862344 Cedar Lane,12941
1712,Patton and Sons,6,Public,Pre-K,NY,Buffalo,1006656 Oak Avenue,12941
1713,Jackson-Anderson,10,Public,Pre-K,CT,Newark,417972 Elm Circle,8790
1714,Richmond-Scott,8,Public,Elementary,CT,Newark,85700 Elm Circle,8790
1715,Perez and Sons,9,Private,Pre-K,CT,Waterbury,238385 Omar Park,6124
1716,Gray-Becker,9,Private,Elementary,CT,Waterbury,53196 Santos Stream,6124
1717,Medina PLC,9,Private,High,CT,Syracuse,980407 Maple Street,12920
1718,Bond-Williams,0,Public,Elementary,CT,Syracuse,307522 Santos Stream,12920
1719,Allen-Martin,0,Private,High,NJ,Elizabeth,221751 Dawson Terrace,7016
1720,Smith Ltd,6,Public,Elementary,NY,New York,567600 Santos Stream,13313
1721,Smith-Richards,0,Private,Middle,NJ,Elizabeth,1237399 Pine Drive,7431
1722,Ayala Group,2,Public,Middle,NJ,Elizabeth,747348 Elm Circle,7431
1723,Chase LLC,2,Public,High,NJ,Elizabeth,466933 Chad Valley,7431
1724,Jimenez Ltd,5,Private,High,CT,Stamford,1580908 Oak Avenue,6045
1725,Miller Ltd,4,Private,Middle,CT,Newark,1699125 Maple Street,8252
1726,Caldwell Inc,2,Private,High,CT,Newark,1480908 Santos Stream,8252
1727,Wong-Galvan,10,Private,Elementary,NY,New York,143341 Chad Valley,13525
1728,Thompson PLC,7,Public,Elementary,CT,Waterbury,1057536 Omar Park,6018
1729,"Warren, Perry and Brooks",4,Private,Middle,CT,Waterbury,895622 Chad Valley,6018
1730,Henson-Wright,2,Private,Pre-K,CT,Waterbury,1441090 Maple Street,6018
1731,Nichols and Sons,9,Private,Elementary,CT,Paterson,1074951 Alison Bridge,8870
1732,Larson-Young,9,Public,High,CT,Paterson,1702556 Santos Stream,8870
1733,Taylor and Sons,5,Public,Pre-K,CT,Paterson,45058 Cedar Lane,8870
1734,Jimenez-Christensen,10,Private,Pre-K,NY,Buffalo,475116 Omar Park,11325
1735,"Thompson, Noble and Avila",5,Public,Elementary,NY,Buffalo,1124280 Cedar Lane,11325
1736,"Jacobs, Miller and Bennett",10,Private,Elementary,CT,Stamford,248248 Oak Avenue,6171
1737,"Patrick, Villarreal and Cobb",3,Public,Pre-K,CT,Stamford,1288854 Omar Park,6171
1738,"Munoz, Lewis and Moss",6,Public,Pre-K,CT,Hartford,1644148 Maple Street,6337
1739,"Rodriguez, Mitchell and Evans",4,Public,Middle,CT,Trenton,1318162 Cedar Lane,8245
1740,"Sims, Myers and Williams",5,Public,High,CT,Trenton,1124040 Maple Street,8245
1741,Howell Group,1,Private,Middle,CT,Trenton,107942 Elm Circle,8245
1742,Norris Group,4,Private,Elementary,CT,Paterson,254332 Pine Drive,8625
1743,Smith PLC,8,Private,Middle,CT,Paterson,599592 Dawson Terrace,8625
1744,"Clark, Lowe and Ferguson",7,Public,Middle,NJ,Elizabeth,1367296 Maple Street,7475
1745,"Lane, Wells and Clark",6,Private,Middle,NJ,Elizabeth,342020 Pine Drive,7475
1746,"Thomas, Lee and Torres",2,Private,Middle,CT,Bridgeport,522054 Cedar Lane,6015
1747,Garcia-Grant,3,Private,High,CT,Bridgeport,111808 Pine Drive,6015
1748,"Carroll, Pitts and Turner",3,Public,High,CT,Waterbury,1534744 Dawson Terrace,6351
1749,Williams Inc,0,Public,Pre-K,CT,Waterbury,342804 Oak Avenue,6351
1750,Wells-Murray,8,Public,Elementary,CT,Waterbury,1093750 Cedar Lane,6351
1751,Willis LLC,3,Private,Middle,CT,Hartford,598842 Maple Street,6249
1752,"Fritz, Perry and Moyer",9,Private,Pre-K,CT,Bridgeport,616704 Santos Stream,6311
1753,Smith-Kennedy,4,Private,Pre-K,CT,Bridgeport,1717940 Maple Street,6311
1754,"Bryant, Silva and Williams",4,Public,Pre-K,CT,Bridgeport,45604 Cedar Lane,6311
1755,Reed LLC,6,Public,High,CT,Bridgeport,191295 Oak Avenue,6281
1756,"Boyd, Sullivan and Thompson",6,Private,Middle,CT,Bridgeport,309056 Chad Valley,6281
1757,Rogers Ltd,5,Public,Middle,CT,Newark,363699 Alison Bridge,7512
1758,"Rios, Rodriguez and Fuentes",7,Public,Elementary,CT,Newark,907128 Alison Bridge,7512
1759,Cooper Ltd,5,Public,Middle,CT,Paterson,555844 Cedar Lane,8230
1760,"Turner, Perez and Quinn",10,Public,Middle,CT,Paterson,547360 Maple Street,8230
1761,Wyatt-Perez,0,Private,Pre-K,CT,Paterson,1037229 Chad Valley,8230
1762,Hernandez-Baker,9,Public,Elementary,NY,New York,1552322 Cedar Lane,10191
1763,Acevedo Ltd,10,Public,Middle,NY,New York,1572596 Maple Street,10191
1764,"Scott, Ruiz and Davis",3,Public,High,NY,New York,1374156 Cedar Lane,10191
1765,Rodriguez Group,4,Public,Middle,CT,Albany,63540 Elm Circle,14260
1766,Lopez-Davis,0,Private,Pre-K,CT,Albany,1449886 Oak Avenue,14260
1767,May LLC,8,Private,High,CT,Albany,595479 Dawson Terrace,14260
1768,Griffith-Gonzalez,7,Public,Pre-K,CT,Bridgeport,482664 Maple Street,6366
1769,"Freeman, Porter and Riley",3,Public,Middle,CT,Bridgeport,1231224 Chad Valley,6366
1770,"Larson, Fitzpatrick and King",5,Public,High,CT,Bridgeport,1605390 Pine Drive,6366
1771,Carter-Powers,3,Public,Elementary,CT,Syracuse,1494724 Maple Street,11281
1772,"Garcia, Evans and Powers",6,Public,Elementary,CT,Syracuse,517424 Dawson Terrace,11281
1773,Morales Inc,8,Public,High,CT,Syracuse,735795 Dawson Terrace,11281
1774,Williams-Mosley,9,Private,High,CT,Bridgeport,1234704 Alison Bridge,6130
1775,Reyes-Melton,4,Public,Pre-K,CT,Bridgeport,324825 Oak Avenue,6130
1776,Mitchell and Sons,1,Private,High,CT,Stamford,497280 Alison Bridge,6358
1777,Li-Miller,10,Private,Pre-K,CT,Stamford,954249 Cedar Lane,6358
1778,Morgan and Sons,5,Public,Middle,CT,Albany,519176 Maple Street,12964
1779,Martinez-Sullivan,8,Private,Pre-K,CT,Albany,1631343 Santos Stream,12964
1780,"Hall, Zavala and Thomas",8,Private,High,CT,Albany,126380 Alison Bridge,12964
1781,Webb-Schmitt,0,Private,High,CT,Bridgeport,1423019 Dawson Terrace,6110
1782,Acosta LLC,2,Private,Middle,NJ,Elizabeth,507870 Santos Stream,8165
1783,Chaney-Adams,5,Private,High,NJ,Elizabeth,276365 Omar Park,8165
1784,Richards Inc,9,Private,High,NJ,Elizabeth,881296 Pine Drive,8165
1785,"Perkins, Anderson and Kelly",10,Public,Elementary,NY,New York,139230 Santos Stream,14448
1786,"Sullivan, Ball and Boyd",10,Private,Elementary,NY,New York,1307352 Dawson Terrace,14448
1787,"Warren, Smith and Alexander",0,Private,Middle,CT,Rochester,416371 Oak Avenue,10083
1788,Richardson PLC,7,Private,Pre-K,CT,Rochester,763476 Maple Street,10083
1789,Walker-Smith,2,Public,Elementary,CT,Rochester,1177162 Pine Drive,10083
1790,Taylor-King,10,Private,Pre-K,CT,Bridgeport,959440 Cedar Lane,6215
1791,Williams Inc,10,Public,High,CT,Bridgeport,37611 Pine Drive,6358
1792,Lopez-Mullen,3,Private,Elementary,CT,Bridgeport,1440768 Omar Park,6358
1793,Vasquez and Sons,1,Public,Middle,CT,Bridgeport,1726659 Oak Avenue,6358
1794,Chandler-Spears,0,Public,Middle,NJ,Elizabeth,321126 Maple Street,8032
1795,Colon-Jacobs,8,Private,Middle,CT,New Haven,1604730 Oak Avenue,6021
1796,"Davis, Rodriguez and White",5,Private,Elementary,CT,New Haven,1661300 Elm Circle,6021
1797,"Mcmillan, Lopez and Smith",9,Public,Pre-K,CT,New Haven,1428615 Maple Street,6262
1798,Morrison-Montoya,10,Private,High,CT,New Haven,339822 Chad Valley,6262
1799,Summers and Sons,2,Public,Pre-K,CT,New Haven,320222 Santos Stream,6262
1800,Lee Ltd,1,Public,Pre-K,CT,Bridgeport,145800 Maple Street,6189
1801,"Bauer, Rodriguez and Patterson",7,Public,High,CT,Bridgeport,507882 Cedar Lane,6189
1802,Williams-Payne,0,Public,High,CT,Waterbury,1538908 Pine Drive,6101
1803,Smith Group,0,Public,Elementary,CT,Waterbury,1644336 Cedar Lane,6101
1804,Cooper Group,5,Private,Elementary,CT,New Haven,898392 Omar Park,6226
1805,"Dixon, Garrett and Swanson",7,Public,Elementary,CT,New Haven,1499955 Chad Valley,6226
1806,"Martinez, Lindsey and Stewart",4,Public,Elementary,CT,New Haven,937314 Chad Valley,6226
1807,"Scott, Carter and Romero",10,Private,Elementary,CT,Rochester,1266707 Santos Stream,13718
1808,Shepard Group,1,Public,High,CT,Rochester,573136 Cedar Lane,13718
1809,Hughes-Myers,6,Private,Pre-K,CT,Rochester,870129 Oak Avenue,13718
1810,"Evans, Peters and Lopez",10,Private,Elementary,CT,Trenton,1484200 Dawson Terrace,7394
1811,Hoffman-Parker,3,Private,Elementary,CT,Trenton,985184 Omar Park,7394
1812,Ward-Martinez,10,Public,Pre-K,CT,Trenton,1422420 Elm Circle,7394
1813,Sosa-Kim,4,Public,Elementary,CT,Trenton,794094 Elm Circle,8483
1814,Robbins PLC,8,Public,Pre-K,CT,Trenton,1003142 Santos Stream,8483
1815,Le-Larsen,7,Private,Pre-K,CT,Albany,1626240 Omar Park,14829
1816,"Hubbard, Banks and Thompson",5,Public,High,CT,New Haven,557512 Santos Stream,6138
1817,Johnson Group,7,Private,Middle,CT,New Haven,1528097 Pine Drive,6138
1818,"Johnson, Gray and Elliott",7,Public,High,CT,New Haven,132714 Dawson Terrace,6138
1819,Gonzales PLC,10,Private,Middle,CT,Stamford,1547969 Dawson Terrace,6317
1820,"Price, Stanley and Green",8,Public,Middle,NJ,Elizabeth,726180 Pine Drive,8535
1821,"Smith, Washington and Montoya",4,Public,Middle,NJ,Elizabeth,222162 Pine Drive,8535
1822,Riley-Taylor,4,Public,Elementary,NJ,Elizabeth,659564 Alison Bridge,8535
1823,Hernandez-Lopez,7,Private,High,CT,Rochester,1303445 Alison Bridge,11314
1824,Perry Group,1,Private,Middle,CT,Rochester,339264 Oak Avenue,12272
1825,"Burnett, Chapman and Pena",10,Public,Pre-K,CT,Rochester,1618775 Cedar Lane,12272
1826,"Cox, Williams and Daugherty",1,Public,Elementary,NY,New York,743182 Alison Bridge,14196
1827,"Frazier, Ross and Price",7,Private,High,CT,Jersey City,1379385 Dawson Terrace,7311
1828,Russo Group,3,Private,Middle,CT,Jersey City,1597672 Elm Circle,7311
1829,Duncan-Miller,1,Private,Pre-K,CT,Syracuse,358484 Maple Street,10504
1830,"Elliott, Christian and Leach",0,Public,High,NY,New York,1480470 Elm Circle,10842
1831,Lee-Riley,4,Private,High,NY,New York,1184657 Santos Stream,10842
1832,Lindsey PLC,5,Public,Elementary,NY,New York,1504072 Chad Valley,10842
1833,Obrien-Snow,6,Private,High,CT,Bridgeport,1374750 Maple Street,6192
1834,Wright-Wells,7,Public,Elementary,CT,Syracuse,1639596 Chad Valley,10357
1835,Morris Inc,3,Private,Middle,CT,Syracuse,1728570 Oak Avenue,10357
1836,Johnson Ltd,6,Private,Elementary,NY,New York,392904 Santos Stream,10923
1837,"Green, Doyle and Alvarado",0,Private,Pre-K,NY,New York,1274878 Santos Stream,10923
1838,Reyes and Sons,1,Private,Elementary,NJ,Elizabeth,1391366 Elm Circle,8350
1839,"Spencer, Smith and Watson",3,Private,Pre-K,NJ,Elizabeth,205968 Maple Street,8350
1840,Harvey Group,10,Public,Elementary,CT,Syracuse,1569520 Pine Drive,13528
1841,"Ross, Vazquez and Hooper",6,Private,High,CT,Syracuse,1632967 Pine Drive,13528
1842,"Walker, Smith and Lee",6,Private,Middle,CT,Syracuse,86574 Omar Park,13528
1843,Campbell LLC,8,Private,Pre-K,CT,Rochester,868053 Chad Valley,10881
1844,"Dawson, Mccullough and Nicholson",10,Public,Elementary,CT,New Haven,129080 Santos Stream,6212
1845,Mccall Inc,4,Private,Elementary,CT,New Haven,1437255 Oak Avenue,6286
1846,Nixon and Sons,8,Public,Elementary,CT,New Haven,590720 Maple Street,6286
1847,"Romero, Johnson and Jones",7,Private,High,CT,Hartford,145913 Elm Circle,6245
1848,Leonard-Kennedy,3,Private,High,CT,Hartford,887040 Alison Bridge,6245
1849,Williamson-Pierce,7,Public,Pre-K,CT,Trenton,61017 Maple Street,8699
1850,"Jones, Walton and Perry",8,Private,Pre-K,CT,Trenton,497650 Oak Avenue,8699
1851,"Robinson, Brown and Tran",1,Public,High,CT,Trenton,770016 Pine Drive,8699
1852,Ford Ltd,7,Public,Pre-K,CT,Syracuse,1846444 Dawson Terrace,11453
1853,Lewis LLC,2,Private,Middle,CT,Syracuse,591107 Omar Park,13108
1854,"Barajas, Murray and Oliver",4,Public,Middle,CT,Hartford,1449828 Dawson Terrace,6337
1855,"Murphy, Stevens and Martinez",4,Private,High,CT,Hartford,1641675 Pine Drive,6337
1856,Johnson-Willis,6,Private,Pre-K,CT,Hartford,126208 Omar Park,6337
1857,"Mccormick, Smith and Wood",5,Public,Elementary,CT,Hartford,471678 Alison Bridge,6323
1858,Chen-Long,2,Public,Middle,CT,Hartford,1692638 Chad Valley,6323
1859,Williams-Esparza,5,Public,High,CT,Hartford,1788358 Maple Street,6323
1860,"Marquez, Garcia and Rojas",4,Public,Pre-K,CT,Waterbury,1571700 Dawson Terrace,6165
1861,Beasley-Wise,2,Private,High,CT,Waterbury,496887 Santos Stream,6165
1862,Carter Group,9,Private,Elementary,CT,Waterbury,1422568 Oak Avenue,6165
1863,Lee-Martinez,5,Public,Middle,CT,Trenton,139725 Pine Drive,8841
1864,Mcmillan Group,3,Private,High,CT,Trenton,740008 Dawson Terrace,8841
1865,"Foster, Neal and Decker",8,Private,High,CT,Trenton,1057455 Elm Circle,8841
1866,Morrow LLC,0,Private,High,CT,Newark,1183044 Maple Street,8139
1867,Trujillo Ltd,5,Private,Elementary,CT,Newark,659051 Omar Park,8139
1868,Fowler LLC,2,Public,High,CT,Newark,308220 Maple Street,8139
1869,"Gutierrez, Castillo and Hurley",1,Public,Elementary,CT,Stamford,743862 Alison Bridge,6095
1870,Taylor-Paul,8,Private,Elementary,CT,Stamford,86020 Santos Stream,6095
1871,Lin-Landry,0,Public,Elementary,CT,Stamford,787691 Elm Circle,6095
1872,"Castaneda, Hill and Johnson",7,Public,Middle,CT,Bridgeport,986544 Pine Drive,6077
1873,Rodriguez-Richards,8,Public,Middle,CT,Bridgeport,1414115 Santos Stream,6077
1874,"Lee, Martinez and Gibbs",0,Private,High,CT,Hartford,251116 Elm Circle,6350
1875,Sutton Ltd,0,Private,High,CT,Paterson,76875 Cedar Lane,8324
1876,"Crawford, Howard and Hill",6,Private,Middle,CT,Paterson,913612 Omar Park,8324
1877,Sherman LLC,1,Public,Pre-K,CT,Paterson,1616097 Santos Stream,8324
1878,Scott Group,0,Private,Middle,CT,Stamford,1616958 Pine Drive,6183
1879,"Lara, Curry and Lee",2,Private,Elementary,CT,Stamford,1875242 Dawson Terrace,6183
1880,"Schneider, Wolf and Moore",2,Public,Middle,CT,Stamford,565880 Oak Avenue,6156
1881,Moody LLC,4,Private,Elementary,CT,Stamford,443916 Cedar Lane,6156
1882,Thomas-Campbell,8,Private,High,CT,Stamford,1720148 Pine Drive,6156
1883,"Davis, Berg and Schroeder",2,Public,Pre-K,CT,Rochester,1862287 Chad Valley,14617
1884,Richard PLC,8,Public,High,CT,Rochester,1228368 Oak Avenue,14617
1885,Smith PLC,1,Public,Elementary,NJ,Elizabeth,1421290 Maple Street,7521
1886,"York, Nelson and Sanford",6,Private,Elementary,NY,New York,352682 Oak Avenue,13447
1887,Coffey PLC,9,Private,Elementary,NY,New York,375513 Chad Valley,13447
1888,"Bailey, Lewis and Thomas",1,Private,Pre-K,CT,Newark,734432 Chad Valley,7115
1889,Jenkins Inc,10,Public,Middle,CT,Newark,530809 Cedar Lane,7115
1890,Jones and Sons,8,Public,High,CT,Newark,657720 Pine Drive,7115
1891,"Nichols, Cooper and Rosales",2,Private,High,CT,Waterbury,83204 Pine Drive,6050
1892,"Rhodes, Holland and Farmer",10,Private,Middle,CT,Waterbury,1663068 Omar Park,6050
1893,Cantu-Perez,3,Public,High,NY,Buffalo,210123 Dawson Terrace,13218
1894,"Hoffman, Martinez and Wilson",4,Public,Pre-K,CT,Trenton,577670 Pine Drive,7783
